[2026-08-28 17:58:46][INFO] 
------------------------ training training_args ------------------------
[2026-08-28 18:09:31][INFO] iteration      653/    1000 | consumed samples:         5224 | elapsed time per iteration (ms): 1019.7 | throughput (samples/sec/per_device): 0.981 | learning rate: 3.406820E-09 | global batch size:     8 | loss video: 2.054641E-01 | loss action: 1.680821E+00 | loss scale: 1.0 | grad norm: 15.937500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:32][INFO] iteration      654/    1000 | consumed samples:         5232 | elapsed time per iteration (ms): 1023.9 | throughput (samples/sec/per_device): 0.977 | learning rate: 3.394316E-09 | global batch size:     8 | loss video: 6.733660E-01 | loss action: 8.041486E-01 | loss scale: 1.0 | grad norm: 17.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:33][INFO] iteration      655/    1000 | consumed samples:         5240 | elapsed time per iteration (ms): 1016.5 | throughput (samples/sec/per_device): 0.984 | learning rate: 3.381832E-09 | global batch size:     8 | loss video: 6.435989E-01 | loss action: 8.608882E-01 | loss scale: 1.0 | grad norm: 18.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:34][INFO] iteration      656/    1000 | consumed samples:         5248 | elapsed time per iteration (ms): 1376.7 | throughput (samples/sec/per_device): 0.726 | learning rate: 3.369370E-09 | global batch size:     8 | loss video: 4.797399E-02 | loss action: 7.665151E-01 | loss scale: 1.0 | grad norm: 15.312500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:35][INFO] iteration      657/    1000 | consumed samples:         5256 | elapsed time per iteration (ms): 1029.9 | throughput (samples/sec/per_device): 0.971 | learning rate: 3.356928E-09 | global batch size:     8 | loss video: 4.953645E-02 | loss action: 2.639627E+00 | loss scale: 1.0 | grad norm: 17.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:36][INFO] iteration      658/    1000 | consumed samples:         5264 | elapsed time per iteration (ms): 1022.3 | throughput (samples/sec/per_device): 0.978 | learning rate: 3.344508E-09 | global batch size:     8 | loss video: 3.581709E-01 | loss action: 9.604965E-01 | loss scale: 1.0 | grad norm: 16.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:37][INFO] iteration      659/    1000 | consumed samples:         5272 | elapsed time per iteration (ms): 1025.3 | throughput (samples/sec/per_device): 0.975 | learning rate: 3.332108E-09 | global batch size:     8 | loss video: 5.793092E-01 | loss action: 7.810033E-01 | loss scale: 1.0 | grad norm: 16.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:38][INFO] iteration      660/    1000 | consumed samples:         5280 | elapsed time per iteration (ms): 1041.5 | throughput (samples/sec/per_device): 0.960 | learning rate: 3.319731E-09 | global batch size:     8 | loss video: 1.546465E-01 | loss action: 2.846561E+00 | loss scale: 1.0 | grad norm: 20.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:38][INFO] max time across ranks (ms):
    forward-backward................................: 877.15
    forward-compute.................................: 217.59
    backward-compute................................: 528.40
    batch-generator.................................: 176.37
    nan-grad-cleanup................................: 20.25
    grad-clip.......................................: 34.38
    optimizer.......................................: 105.32
    optimizer-inner-step............................: 103.07
    optimizer-scheduler-step........................: 2.33
    optimizer-zero-grad.............................: 0.97
[2026-08-28 18:09:39][INFO] iteration      661/    1000 | consumed samples:         5288 | elapsed time per iteration (ms): 1032.2 | throughput (samples/sec/per_device): 0.969 | learning rate: 3.307374E-09 | global batch size:     8 | loss video: 3.022897E-01 | loss action: 1.509173E+00 | loss scale: 1.0 | grad norm: 17.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:40][INFO] iteration      662/    1000 | consumed samples:         5296 | elapsed time per iteration (ms): 1027.3 | throughput (samples/sec/per_device): 0.973 | learning rate: 3.295040E-09 | global batch size:     8 | loss video: 3.211594E-01 | loss action: 2.131203E+00 | loss scale: 1.0 | grad norm: 22.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:41][INFO] iteration      663/    1000 | consumed samples:         5304 | elapsed time per iteration (ms): 1028.0 | throughput (samples/sec/per_device): 0.973 | learning rate: 3.282727E-09 | global batch size:     8 | loss video: 3.054127E-01 | loss action: 2.769043E+00 | loss scale: 1.0 | grad norm: 23.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:42][INFO] iteration      664/    1000 | consumed samples:         5312 | elapsed time per iteration (ms): 1058.1 | throughput (samples/sec/per_device): 0.945 | learning rate: 3.270436E-09 | global batch size:     8 | loss video: 6.659721E-01 | loss action: 6.988356E-02 | loss scale: 1.0 | grad norm: 18.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:44][INFO] iteration      665/    1000 | consumed samples:         5320 | elapsed time per iteration (ms): 1031.2 | throughput (samples/sec/per_device): 0.970 | learning rate: 3.258167E-09 | global batch size:     8 | loss video: 7.297642E-01 | loss action: 1.470896E+00 | loss scale: 1.0 | grad norm: 16.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:45][INFO] iteration      666/    1000 | consumed samples:         5328 | elapsed time per iteration (ms): 1044.1 | throughput (samples/sec/per_device): 0.958 | learning rate: 3.245920E-09 | global batch size:     8 | loss video: 5.145339E-01 | loss action: 2.445012E-01 | loss scale: 1.0 | grad norm: 15.937500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:46][INFO] iteration      667/    1000 | consumed samples:         5336 | elapsed time per iteration (ms): 1026.0 | throughput (samples/sec/per_device): 0.975 | learning rate: 3.233696E-09 | global batch size:     8 | loss video: 7.810325E-01 | loss action: 2.417295E+00 | loss scale: 1.0 | grad norm: 20.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:47][INFO] iteration      668/    1000 | consumed samples:         5344 | elapsed time per iteration (ms): 1028.1 | throughput (samples/sec/per_device): 0.973 | learning rate: 3.221493E-09 | global batch size:     8 | loss video: 5.588878E-01 | loss action: 7.550443E-01 | loss scale: 1.0 | grad norm: 18.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:48][INFO] iteration      669/    1000 | consumed samples:         5352 | elapsed time per iteration (ms): 1034.8 | throughput (samples/sec/per_device): 0.966 | learning rate: 3.209314E-09 | global batch size:     8 | loss video: 8.215272E-01 | loss action: 6.997079E-01 | loss scale: 1.0 | grad norm: 19.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:49][INFO] iteration      670/    1000 | consumed samples:         5360 | elapsed time per iteration (ms): 1039.4 | throughput (samples/sec/per_device): 0.962 | learning rate: 3.197156E-09 | global batch size:     8 | loss video: 6.939379E-01 | loss action: 3.518082E-02 | loss scale: 1.0 | grad norm: 19.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:50][INFO] iteration      671/    1000 | consumed samples:         5368 | elapsed time per iteration (ms): 1041.9 | throughput (samples/sec/per_device): 0.960 | learning rate: 3.185022E-09 | global batch size:     8 | loss video: 6.599354E-01 | loss action: 2.880239E-01 | loss scale: 1.0 | grad norm: 21.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:51][INFO] iteration      672/    1000 | consumed samples:         5376 | elapsed time per iteration (ms): 1034.0 | throughput (samples/sec/per_device): 0.967 | learning rate: 3.172911E-09 | global batch size:     8 | loss video: 8.684226E-02 | loss action: 2.138846E+00 | loss scale: 1.0 | grad norm: 17.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:52][INFO] iteration      673/    1000 | consumed samples:         5384 | elapsed time per iteration (ms): 1400.1 | throughput (samples/sec/per_device): 0.714 | learning rate: 3.160822E-09 | global batch size:     8 | loss video: 1.858344E-01 | loss action: 2.540099E+00 | loss scale: 1.0 | grad norm: 20.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:53][INFO] iteration      674/    1000 | consumed samples:         5392 | elapsed time per iteration (ms): 1021.4 | throughput (samples/sec/per_device): 0.979 | learning rate: 3.148756E-09 | global batch size:     8 | loss video: 5.148886E-01 | loss action: 2.602590E+00 | loss scale: 1.0 | grad norm: 26.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:54][INFO] iteration      675/    1000 | consumed samples:         5400 | elapsed time per iteration (ms): 1021.4 | throughput (samples/sec/per_device): 0.979 | learning rate: 3.136714E-09 | global batch size:     8 | loss video: 8.532363E-01 | loss action: 2.221299E-01 | loss scale: 1.0 | grad norm: 17.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:55][INFO] iteration      676/    1000 | consumed samples:         5408 | elapsed time per iteration (ms): 1041.5 | throughput (samples/sec/per_device): 0.960 | learning rate: 3.124695E-09 | global batch size:     8 | loss video: 8.473648E-01 | loss action: 2.332352E+00 | loss scale: 1.0 | grad norm: 18.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:56][INFO] iteration      677/    1000 | consumed samples:         5416 | elapsed time per iteration (ms): 1040.7 | throughput (samples/sec/per_device): 0.961 | learning rate: 3.112700E-09 | global batch size:     8 | loss video: 4.087717E-02 | loss action: 1.338220E+00 | loss scale: 1.0 | grad norm: 18.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:57][INFO] iteration      678/    1000 | consumed samples:         5424 | elapsed time per iteration (ms): 1034.4 | throughput (samples/sec/per_device): 0.967 | learning rate: 3.100728E-09 | global batch size:     8 | loss video: 6.590655E-01 | loss action: 1.825069E-01 | loss scale: 1.0 | grad norm: 18.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:58][INFO] iteration      679/    1000 | consumed samples:         5432 | elapsed time per iteration (ms): 1017.4 | throughput (samples/sec/per_device): 0.983 | learning rate: 3.088779E-09 | global batch size:     8 | loss video: 7.688059E-01 | loss action: 2.430578E+00 | loss scale: 1.0 | grad norm: 18.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:59][INFO] iteration      680/    1000 | consumed samples:         5440 | elapsed time per iteration (ms): 1029.2 | throughput (samples/sec/per_device): 0.972 | learning rate: 3.076855E-09 | global batch size:     8 | loss video: 4.179800E-01 | loss action: 1.998573E+00 | loss scale: 1.0 | grad norm: 17.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:59][INFO] max time across ranks (ms):
    forward-backward................................: 867.50
    forward-compute.................................: 217.59
    backward-compute................................: 502.12
    batch-generator.................................: 168.09
    nan-grad-cleanup................................: 20.21
    grad-clip.......................................: 33.66
    optimizer.......................................: 105.20
    optimizer-inner-step............................: 103.09
    optimizer-scheduler-step........................: 2.08
    optimizer-zero-grad.............................: 0.87
[2026-08-28 18:10:00][INFO] iteration      681/    1000 | consumed samples:         5448 | elapsed time per iteration (ms): 1029.3 | throughput (samples/sec/per_device): 0.972 | learning rate: 3.064954E-09 | global batch size:     8 | loss video: 2.994564E-01 | loss action: 1.630368E+00 | loss scale: 1.0 | grad norm: 18.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:10:01][INFO] iteration      682/    1000 | consumed samples:         5456 | elapsed time per iteration (ms): 1023.4 | throughput (samples/sec/per_device): 0.977 | learning rate: 3.053078E-09 | global batch size:     8 | loss video: 0.000000E+00 | loss action: 2.192044E+00 | loss scale: 1.0 | grad norm: 18.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:10:02][INFO] iteration      683/    1000 | consumed samples:         5464 | elapsed time per iteration (ms): 1027.9 | throughput (samples/sec/per_device): 0.973 | learning rate: 3.041225E-09 | global batch size:     8 | loss video: 7.939369E-01 | loss action: 2.691404E+00 | loss scale: 1.0 | grad norm: 23.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
