[2026-08-24 01:18:25][INFO] 
------------------------ training training_args ------------------------
[2026-08-24 01:28:26][INFO] iteration      728/    1000 | consumed samples:        69888 | elapsed time per iteration (ms): 977.1 | throughput (samples/sec/per_device): 12.282 | learning rate: 5.199387E-06 | global batch size:    96 | action loss: 1.422917E-01 | loss scale: 1.0 | grad norm: 0.560897 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:27][INFO] iteration      729/    1000 | consumed samples:        69984 | elapsed time per iteration (ms): 976.6 | throughput (samples/sec/per_device): 12.288 | learning rate: 5.170490E-06 | global batch size:    96 | action loss: 1.611099E-01 | loss scale: 1.0 | grad norm: 0.789972 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:28][INFO] iteration      730/    1000 | consumed samples:        70080 | elapsed time per iteration (ms): 976.2 | throughput (samples/sec/per_device): 12.292 | learning rate: 5.141671E-06 | global batch size:    96 | action loss: 1.558785E-01 | loss scale: 1.0 | grad norm: 0.624924 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:29][INFO] iteration      731/    1000 | consumed samples:        70176 | elapsed time per iteration (ms): 974.2 | throughput (samples/sec/per_device): 12.318 | learning rate: 5.112932E-06 | global batch size:    96 | action loss: 1.540985E-01 | loss scale: 1.0 | grad norm: 0.433464 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:30][INFO] iteration      732/    1000 | consumed samples:        70272 | elapsed time per iteration (ms): 973.6 | throughput (samples/sec/per_device): 12.326 | learning rate: 5.084272E-06 | global batch size:    96 | action loss: 1.689038E-01 | loss scale: 1.0 | grad norm: 0.456917 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:31][INFO] iteration      733/    1000 | consumed samples:        70368 | elapsed time per iteration (ms): 977.0 | throughput (samples/sec/per_device): 12.282 | learning rate: 5.055692E-06 | global batch size:    96 | action loss: 1.589456E-01 | loss scale: 1.0 | grad norm: 0.513391 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:32][INFO] iteration      734/    1000 | consumed samples:        70464 | elapsed time per iteration (ms): 975.1 | throughput (samples/sec/per_device): 12.307 | learning rate: 5.027192E-06 | global batch size:    96 | action loss: 1.369494E-01 | loss scale: 1.0 | grad norm: 0.399279 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:33][INFO] iteration      735/    1000 | consumed samples:        70560 | elapsed time per iteration (ms): 975.1 | throughput (samples/sec/per_device): 12.306 | learning rate: 4.998772E-06 | global batch size:    96 | action loss: 1.552989E-01 | loss scale: 1.0 | grad norm: 0.522012 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:34][INFO] iteration      736/    1000 | consumed samples:        70656 | elapsed time per iteration (ms): 977.6 | throughput (samples/sec/per_device): 12.275 | learning rate: 4.970433E-06 | global batch size:    96 | action loss: 1.456634E-01 | loss scale: 1.0 | grad norm: 0.526819 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:34][INFO] iteration      737/    1000 | consumed samples:        70752 | elapsed time per iteration (ms): 976.0 | throughput (samples/sec/per_device): 12.295 | learning rate: 4.942174E-06 | global batch size:    96 | action loss: 1.776939E-01 | loss scale: 1.0 | grad norm: 0.528510 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:35][INFO] iteration      738/    1000 | consumed samples:        70848 | elapsed time per iteration (ms): 975.7 | throughput (samples/sec/per_device): 12.299 | learning rate: 4.913997E-06 | global batch size:    96 | action loss: 1.628696E-01 | loss scale: 1.0 | grad norm: 0.602168 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:36][INFO] iteration      739/    1000 | consumed samples:        70944 | elapsed time per iteration (ms): 975.6 | throughput (samples/sec/per_device): 12.301 | learning rate: 4.885901E-06 | global batch size:    96 | action loss: 1.602877E-01 | loss scale: 1.0 | grad norm: 0.512828 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:37][INFO] iteration      740/    1000 | consumed samples:        71040 | elapsed time per iteration (ms): 992.3 | throughput (samples/sec/per_device): 12.093 | learning rate: 4.857887E-06 | global batch size:    96 | action loss: 1.531878E-01 | loss scale: 1.0 | grad norm: 0.484517 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:37][INFO] max time across ranks (ms):
    forward-backward................................: 860.80
    forward-compute.................................: 281.07
    backward-compute................................: 582.78
    batch-generator.................................: 1.45
    nan-grad-cleanup................................: 12.84
    grad-clip.......................................: 33.26
    optimizer.......................................: 83.53
    optimizer-inner-step............................: 83.42
    optimizer-scheduler-step........................: 0.05
    optimizer-zero-grad.............................: 1.17
[2026-08-24 01:28:38][INFO] iteration      741/    1000 | consumed samples:        71136 | elapsed time per iteration (ms): 975.1 | throughput (samples/sec/per_device): 12.307 | learning rate: 4.829955E-06 | global batch size:    96 | action loss: 1.617136E-01 | loss scale: 1.0 | grad norm: 0.535060 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:39][INFO] iteration      742/    1000 | consumed samples:        71232 | elapsed time per iteration (ms): 974.1 | throughput (samples/sec/per_device): 12.319 | learning rate: 4.802105E-06 | global batch size:    96 | action loss: 1.610184E-01 | loss scale: 1.0 | grad norm: 0.534016 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:40][INFO] iteration      743/    1000 | consumed samples:        71328 | elapsed time per iteration (ms): 973.7 | throughput (samples/sec/per_device): 12.324 | learning rate: 4.774338E-06 | global batch size:    96 | action loss: 1.466811E-01 | loss scale: 1.0 | grad norm: 0.553341 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:41][INFO] iteration      744/    1000 | consumed samples:        71424 | elapsed time per iteration (ms): 974.7 | throughput (samples/sec/per_device): 12.312 | learning rate: 4.746653E-06 | global batch size:    96 | action loss: 1.508131E-01 | loss scale: 1.0 | grad norm: 0.575662 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:42][INFO] iteration      745/    1000 | consumed samples:        71520 | elapsed time per iteration (ms): 973.0 | throughput (samples/sec/per_device): 12.333 | learning rate: 4.719052E-06 | global batch size:    96 | action loss: 1.519453E-01 | loss scale: 1.0 | grad norm: 0.566565 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:43][INFO] iteration      746/    1000 | consumed samples:        71616 | elapsed time per iteration (ms): 1028.8 | throughput (samples/sec/per_device): 11.664 | learning rate: 4.691534E-06 | global batch size:    96 | action loss: 1.830526E-01 | loss scale: 1.0 | grad norm: 0.459359 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:44][INFO] iteration      747/    1000 | consumed samples:        71712 | elapsed time per iteration (ms): 973.7 | throughput (samples/sec/per_device): 12.324 | learning rate: 4.664100E-06 | global batch size:    96 | action loss: 1.490065E-01 | loss scale: 1.0 | grad norm: 0.633374 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:45][INFO] iteration      748/    1000 | consumed samples:        71808 | elapsed time per iteration (ms): 974.1 | throughput (samples/sec/per_device): 12.319 | learning rate: 4.636749E-06 | global batch size:    96 | action loss: 1.560482E-01 | loss scale: 1.0 | grad norm: 0.499568 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:46][INFO] iteration      749/    1000 | consumed samples:        71904 | elapsed time per iteration (ms): 972.9 | throughput (samples/sec/per_device): 12.334 | learning rate: 4.609483E-06 | global batch size:    96 | action loss: 1.457794E-01 | loss scale: 1.0 | grad norm: 0.520233 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:47][INFO] iteration      750/    1000 | consumed samples:        72000 | elapsed time per iteration (ms): 1031.5 | throughput (samples/sec/per_device): 11.633 | learning rate: 4.582301E-06 | global batch size:    96 | action loss: 1.531880E-01 | loss scale: 1.0 | grad norm: 0.636425 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:48][INFO] iteration      751/    1000 | consumed samples:        72096 | elapsed time per iteration (ms): 972.5 | throughput (samples/sec/per_device): 12.340 | learning rate: 4.555204E-06 | global batch size:    96 | action loss: 1.522996E-01 | loss scale: 1.0 | grad norm: 0.523310 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:49][INFO] iteration      752/    1000 | consumed samples:        72192 | elapsed time per iteration (ms): 972.5 | throughput (samples/sec/per_device): 12.340 | learning rate: 4.528193E-06 | global batch size:    96 | action loss: 1.418030E-01 | loss scale: 1.0 | grad norm: 0.548252 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:50][INFO] iteration      753/    1000 | consumed samples:        72288 | elapsed time per iteration (ms): 971.8 | throughput (samples/sec/per_device): 12.348 | learning rate: 4.501266E-06 | global batch size:    96 | action loss: 1.834379E-01 | loss scale: 1.0 | grad norm: 0.479627 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:51][INFO] iteration      754/    1000 | consumed samples:        72384 | elapsed time per iteration (ms): 972.6 | throughput (samples/sec/per_device): 12.338 | learning rate: 4.474425E-06 | global batch size:    96 | action loss: 1.321391E-01 | loss scale: 1.0 | grad norm: 0.445777 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:52][INFO] iteration      755/    1000 | consumed samples:        72480 | elapsed time per iteration (ms): 973.9 | throughput (samples/sec/per_device): 12.321 | learning rate: 4.447670E-06 | global batch size:    96 | action loss: 1.515901E-01 | loss scale: 1.0 | grad norm: 0.488460 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:53][INFO] iteration      756/    1000 | consumed samples:        72576 | elapsed time per iteration (ms): 972.9 | throughput (samples/sec/per_device): 12.335 | learning rate: 4.421001E-06 | global batch size:    96 | action loss: 1.739541E-01 | loss scale: 1.0 | grad norm: 0.512552 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:54][INFO] iteration      757/    1000 | consumed samples:        72672 | elapsed time per iteration (ms): 972.4 | throughput (samples/sec/per_device): 12.340 | learning rate: 4.394418E-06 | global batch size:    96 | action loss: 1.446551E-01 | loss scale: 1.0 | grad norm: 0.407863 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:55][INFO] iteration      758/    1000 | consumed samples:        72768 | elapsed time per iteration (ms): 972.3 | throughput (samples/sec/per_device): 12.341 | learning rate: 4.367922E-06 | global batch size:    96 | action loss: 1.477317E-01 | loss scale: 1.0 | grad norm: 0.479786 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:56][INFO] iteration      759/    1000 | consumed samples:        72864 | elapsed time per iteration (ms): 972.9 | throughput (samples/sec/per_device): 12.334 | learning rate: 4.341513E-06 | global batch size:    96 | action loss: 1.406966E-01 | loss scale: 1.0 | grad norm: 0.493527 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:57][INFO] iteration      760/    1000 | consumed samples:        72960 | elapsed time per iteration (ms): 981.6 | throughput (samples/sec/per_device): 12.225 | learning rate: 4.315192E-06 | global batch size:    96 | action loss: 1.434601E-01 | loss scale: 1.0 | grad norm: 0.466662 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:57][INFO] max time across ranks (ms):
    forward-backward................................: 850.49
    forward-compute.................................: 276.37
